34280032	5	2
34350304	7	14
34502152	12	9
35724171	6275	4322
35821335	12	21
36111891	43	128
36320754	6	2
36700176	53399	37
37646912	476	494
37728533	24	37
39095903	11	53
40801313	31	50
40888949	13	30
41121676	23	94
43438446	67	47
43570872	646	561
43597341	7	0
43792524	7	1
43834671	9	0
43931529	8	0
44047287	17	19
44052597	8	0
44079345	5	0
44577324	303	498
46249478	68	83
46953368	485	857
47579570	7	5
47659148	3	1
47955347	17	23
48230221	40	38
48997780	10	7
49818868	7	12
50178346	3	1
50973037	9	26
55792589	15	49
56231290	4	1
57010663	7	19
57051163	9	7
57140416	3	2
57225241	6	6
57500353	13	5
58052404	8	28
58202955	76	23
58225653	0	4
58341087	18	112
58603068	9	17
58611726	2	19
58708602	5	6
58711635	6	20
58716045	6	17
58716126	27	36
59159223	65	73
59205186	0	1
59261436	1	3
59282307	8	1
59296041	1	2
59305833	2	1
59314356	12	63
59355801	5	9
59460084	11	18
59671170	1	1
59702292	13	41
59722803	21	14
59912145	3	1
60496779	9	14
60502131	1	0
60976947	7	18
14780337	451	1994
14840673	17	27
15657207	88	61
16248165	117	101
17731958	3	3
18399029	8	16
20077816	28	48
20135587	4	16
20490475	100	65
20562367	14	18
21728317	26	28
22649178	10	25
24998582	88	88
25197977	13	34
26781959	7	3
29441850	2135	2151
30150051	18	48
30499659	15	13
32499549	9	11
33710090	30	76
34410173	6	1
41670308	8	8
42575051	3	2
43197814	4	0
43573267	6	0
43590367	25	31
43792462	19	20
44161588	2	1
44232886	4	1
45084196	6	4
45171991	592	419
46507968	330	908
49972958	132	0
50497172	68	86
52858393	128	407
53185786	20	36
54041340	9	1
54678498	6	16
55875858	317	288
56202473	13	22
56232272	12	20
58042046	8	20
58318282	8	0
58505194	8	15
58547323	3	10
58647304	22	43
58681432	4	18
59004892	2	2
59023774	3	5
59027716	4	18
59212981	24	68
59226724	12	0
59461345	4	14
59551714	0	1
59611177	5	28
59641057	5	13
59843224	25	35
60370102	24	35
60798928	28	0
60898927	12	46
61040161	1	0
61212511	3	19
61340401	2	2
7840482	7	4
10131552	39	40
11051712	24	14
11222802	4	1
14218198	145	159
14452765	70	21
14778430	609	446
14809471	14	17
15374716	132	54
15485434	557	131
15551458	6	1
15626617	15	16
17210100	4	4
18963870	7	6
20294825	26	48
21719039	391	485
21821549	26	32
21836930	65	33
22992880	130	204
25728996	115	45
27958988	89	92
28423331	3	0
31009300	3	10
33081342	81	67
33735210	49	52
33852012	974	1406
34543032	1	7
37110497	249	335
37180490	32	20
38165629	61	84
38547625	76	107
39198442	5	1
41800845	22	29
43193585	5	1
43954166	2	0
44657507	15	24
45242948	8	0
45999037	24	44
46991926	4	1
50099355	0	36
52198739	7	4
52365788	13	11
53202011	118	335
53955988	6	3
56046252	69	357
56086230	0	3
56128530	10	8
56332038	18	2
56393013	5	12
56630073	10	0
57032742	92	109
58248227	1	2
58367090	2	1
58493090	4	14
58555136	3	22
58577132	12	46
58846124	12	6
58913174	1	1
58950605	4	8
59069423	11	20
59132189	3	1
59170358	11	15
59294315	5	21
59319821	6	0
59572127	9	3
59572190	8	7
60123422	4	11
60400064	62	312
60417200	6	5
60733010	3	0
60899792	3	18
60939968	2	3
61123700	4	12
61171004	14	7
6433622	183	110
7404892	10	4
9359862	7	0
9985092	38	105
10227502	55	44
14169446	1	12
14296544	18	25
15357158	19	7
15372575	26	16
16987750	28	87
17580949	458	363
18198853	186	143
18299095	34	55
18463669	453	172
18869830	76	100
20365836	16	11
20497335	8	5
20629581	3	1
21272568	44	156
2442511	105	216
24815876	5	3
25865779	32	37
28304406	118	121
29038113	29	34
29450384	150	263
29911094	19	52
32050700	12	25
34270207	40	43
34390213	5	1
34474300	17	0
34523431	11	5
35970054	13	44
36323664	104	100
36912246	12	8
37054617	8	0
37230378	9	4
37481181	7	1
37757507	4	0
37855319	7	0
38393924	17	20
38880581	11	7
38897015	57	53
41063629	4	0
41092195	20	12
41266732	16	31
41547262	14	35
42395404	5	5
42672325	9	0
43326786	4	0
43708944	25	54
43729509	7	0
43971078	5	0
44296374	6	0
44296473	8	6
44398065	7	2
44480199	50	36
44660388	34	54
45195681	22	153
45749927	13	16
45984755	236	59
49879396	4	5
50864707	66	301
54521114	1087	1052
55312043	7	0
56356042	23	21
56374231	3	1
56417701	4	0
56762122	2	1
57440380	19	22
57822223	7	20
58266561	11	24
58380735	7	20
58457208	2	1
58462851	18	23
58613925	5	19
58623762	5	17
58732743	1	7
59149254	5	6
59226843	23	25
59241297	12	0
59430765	50	126
59447244	9	36
59464731	1	5
59820087	29	74
59838411	17	25
59941713	212	597
59983203	17	16
60224160	9	15
60923100	2	13
61103307	5	28
61311243	2	11
6153192	174	248
7762292	74	61
8233892	245	499
12710872	72	59
14277483	3	3
14975424	12	2
15761466	84	44
15780681	103	179
15900777	35	38
16158591	872	1952
16173594	20	29
17128889	8	24
17978327	24	19
18483947	12	16
18737972	193	4
19020307	17	58
20474728	116	103
20496355	9	0
22647867	20	11
24555939	244	97
28167103	19	63
28331038	8	44
28415332	16	15
33713342	11	10
34045631	15	11
34209305	3	24
34440434	20	16
34540442	19	23
34861004	6	12
35671318	92	414
36527281	7	0
37406923	13	2
37855590	20	23
39469092	14	25
40572231	8	10
41756054	3	1
42441863	13	21
42695051	5	0
42697031	5	0
42944720	16	21
43458790	2	0
43739905	1292	27
43982518	3	0
43988251	5	3
44058577	5	0
44437486	20	22
45245695	298	438
47392797	21	35
47399763	9	0
47469954	26	37
47917686	9	19
50757086	257	230
50796623	546	870
51469579	4	5
53713140	0	10
55611105	7	10
56145506	57	71
56663321	236	621
56710445	7	21
56770331	8	20
57059240	1	1
57093701	0	3
57712154	15	37
58085141	0	3
58265824	4	22
58489141	97	70
58562932	11	0
58579312	1	3
58635472	3	16
58777402	2	0
58782244	7	20
58820881	3	20
58920970	8	17
58929601	1	3
59084932	3	3
59244178	5	19
59255563	9	7
59268244	1	3
59431738	3	0
59552428	5	7
59666071	3	20
59762137	31	72
59852650	3	21
59900395	0	1
59932336	0	32
60008431	7	23
60020671	44	171
60021391	22	29
60111931	8	23
60531205	3	0
60600721	11	30
60711601	3	20
61062007	35	27
61230208	12	25
61230217	1	0
6262732	12	42
7771572	233	265
10403562	475	53
11423352	19	25
14349934	65	3
14565484	69	29
16727950	44	42
16892784	197	201
18551898	4	10
18996840	679	158
21259457	160	75
21291947	8	0
21446882	103	142
23863678	64	253
30323602	23	0
31521214	11	15
33024609	68	36
34410726	11	21
34411095	6	1
34446015	77	88
34530921	6	1
35299610	9	6
35828009	130	254
36336266	16	28
36579311	59	69
36870128	42	23
37212848	162	202
39168682	4	0
40265521	103	95
40529041	21	41
40744312	10	5
41639370	4	0
41750583	4	0
42821592	6	0
43565954	35	8
43576538	3	0
43593962	2	0
43629764	53	141
43761983	10	19
43822967	6	0
43839824	7	5
45215897	85	91
45509675	34	15
49162032	6	25
51988871	13	19
53705302	35	53
54231424	25	116
54380410	300	1213
54680002	10	0
55432321	3	5
56111694	3	0
56115267	2	4
56129334	2	6
56181615	17	244
56226363	8	20
56468220	5	0
57815142	8	0
58007706	40	61
58016805	3	2
58398602	3	20
58435745	5	29
58507394	1	7
58706915	2	1
58735292	8	21
58857053	16	20
58955252	34	82
59044964	1	3
59119880	25	51
59281637	3	17
59423576	152	448
59684045	1	6
59732168	5	0
59756270	45	4
59764127	7	20
59862434	4	20
60480410	7	11
60720431	1	20
60800171	1	2
60986969	1	1
61030481	9	13
61034621	20	26
61044800	9	39
61093121	6	19
61450511	4	7
7943482	13	0
8291782	84	44
10065622	50	73
11004592	34	40
11753302	72	77
14376188	4	10
14764655	15	12
15379283	28	8
15419387	0	3
16229855	25	46
17772985	54	124
17880868	124	82
2074441	26	0
27061392	67	62
27156441	13	3
27344415	8	17
27404913	4	1
27661143	15	20
29142903	83	225
29454293	1586	1776
33721642	7	19
34216732	38	43
34408801	14	4
34422148	2	1
34474231	13	14
34533631	8	2
35585460	46	83
36498141	7	3
37367433	780	728
38299670	25	21
39756464	53	111
39799025	668	54
4000981	31	26
40083092	14	8
40270445	101	111
41676307	1	0
42066844	2	1
42096373	16	8
42249319	33	16
42837820	16	19
42972127	5	0
43716399	15	23
43729854	7	0
43768149	9	1
43975365	14	21
44358576	6	0
45238695	10	3
45798368	11	4
48052360	16	34
50954629	33	43
52420005	6	20
5274291	17	4
53121222	9	24
55260260	9	6
55522016	2	2
5615382	59	44
56255632	54	0
56523571	0	7
56964103	6	0
57041566	9	21
57921334	7	18
58194250	0	1
58488153	22	18
58619445	0	2
58681752	31	210
58751853	2	10
58803585	0	1
58832961	3	6
58892316	166	164
58909920	10	13
59116587	7	19
59238546	15	29
59284680	2	2
59289333	77	169
59348841	2	3
59381853	9	9
59415954	112	249
59426268	9	13
59439705	5	9
59553159	13	36
60230346	38	92
60385020	10	23
60401319	11	19
60403353	2	2
60732123	3	19
60782100	8	6
61024083	2	4
61243602	4	21
61362510	5	20
7446782	60	45
11530292	4	1
14589516	34	48
15319848	400	291
15892293	26	0
16568742	30201	28
16734954	1445	923
17991884	6	6
19242142	5	10
27272308	74	27
28170274	1021	1965
29443449	106	87
29580348	13	8
30111807	76	125
34181066	16	0
34208813	88	15
34345451	8	8
34461218	23	13
34491062	3	1
34507811	7	2
34523561	14	4
37320499	29	40
39189636	39	9
39990681	18	9
40076019	4	0
40164705	4	1
40329900	38	53
40514067	250	184
41388056	21	33
41608970	631	2126
41758730	5	1
41943059	11	3
41950718	38	68
41978600	106	149
42733592	133	59
43758691	6	0
43834399	6	1
43988902	3	0
43995328	1	0
48258020	19	37
51979792	25	18
56409047	11	22
56409344	8	20
56475440	1	5
56718242	155	192
56811185	13	30
57029624	14	39
57264713	9	15
57278213	5	11
57494204	3	5
57575060	2	1
57812570	4	17
58009562	1	0
58165424	50	7
58173434	7	21
58497307	6	7
58524568	3	3
58563196	9	16
58683355	23	78
58810759	6	9
58867045	7	6
58912981	17	27
59237791	3	9
59482429	2	4
59518735	10	0
59575813	1	1
59637094	10	18
59801695	144	446
59936191	27	84
60009073	27	0
60031267	51	44
60046351	4	17
60193402	3	5
60380242	2	2
60521254	10	21
60523522	113	115
61006228	6	21
61031545	20	101
61131463	10	13
61202545	2	3
61232731	14	6
61482103	5	20
61510525	1	2
12457922	191	102
14247868	315	444
14716777	329	177
16546945	86	120
16895856	33	25
17589837	5	4
17959809	72	64
20645885	16	3
21485585	47	41
21957626	259	1
27191156	79	80
28787000	70	76
28906133	3	0
3107931	1611	14
34161285	7	1
34300587	15	21
34312917	397	641
34396104	2411	2345
34432482	10	5
34538223	6	0
34542435	12	6
34550481	14	23
35194646	4	51
35816348	141	57
36366293	16	22
36770726	5	0
36821747	7	0
36983045	15	22
37065548	5	20
39470797	36	8
39617497	30	25
41564556	117	217
41867262	2	1
41874075	31	37
41892453	33	80
42293457	3863	4398
43573796	2	0
43747883	5	0
44809388	754	750
45226889	87	91
48120951	1	14
49076211	58	279
49351107	13	1
49526031	22	42
50546859	15	31
50798742	5	15
51969776	13	14
53171102	35	52
54041644	58	319
54207451	1028	0
55332064	17	13
55351351	3383	1
55800217	133	340
56156454	15	72
56163870	9	7
56664207	10	6
56940462	7	16
57065337	258	103
57097530	9	20
5713592	1	0
57174642	2	0
57252636	18	5
57553641	10	17
57691440	2	3
57782610	2	8
58025817	2	23
58028283	4	20
58268636	1	0
58355945	21	18
58358609	1	2
58419836	6	16
58563188	8	20
58563665	20	2
58570388	12	30
58636493	1	2
58746617	26	45
58892714	3	17
58931882	0	53
59055929	10	19
59198921	2	4
59475482	52	65
59695235	9	39
59796314	18	30
59815736	380	1108
59833547	3	1
59929550	10	20
59965451	12	19
59972831	2	2
60036461	1	0
60120368	16	44
60224930	0	9
60270722	1	6
60466400	2	11
61020782	2	0
61081442	104	933
61083242	6	21
61180181	2	4
61221266	5	27
61342244	7	34
61473203	7	10
8294692	28	30
